Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S,TimeL
735816.514574653,19.875,62.225,33.25,26.875,186.25,54,225.75,0.0174453137970488,0.536461634276411,0.704440098878909,1.328,4.641,1.10275,0.7105,0.25425,3.29675,6.90475,1.334,2.733725,207.5913,13.2925,12.81,464.2915,17.265,75.4,1.01,735816.264574653
735816.517696759,19.72,62.45,30.8,25,185.2,49.6,191.2,0.0173473670996113,0.578001310363433,0.756818181818182,1.3012,4.522,1.05325,0.739,0.2636,3.2314,6.6632,1.3306,2.8808,168.52888,13.242,12.762,458.3516,17.19,76.618,1.343,735816.267696759
735816.520823206,19.7,62.75,30.5,25.5,184.25,48.5,184.25,0.0174091563095869,0.583921069873203,0.741899766899767,1.25675,4.7705,1.217,1.00625,0.315,3.2445,7.21225,1.68875,2.91015,148.7607,13.155,12.8825,457.27925,17.205,77.1075,1.13125,735816.270823206
735816.532981481,19.92,62,34.2,28,186.4,60.8,239.6,0.0174183348269509,0.518924311334179,0.673701298701299,1.1896,4.28525,1.1608,0.8784,0.2914,3.019,8.4578,1.6804,3.30928,145.12305,10.322,12.73,465.44,17.444,75.854,1.5946,735816.282981481
735816.536105324,20.175,59.9875,34,28,184.375,55.25,203.875,0.0171206412585153,0.522503125286174,0.674143597994173,1.2605,4.30825,1.51925,0.921,0.2975,3.54875,8.60025,1.85925,3.0866,157.161425,11.9175,13.325,457.01875,17.6775,74.175,1.39,735816.286105324
735816.539224537,20.35,61.17,36,28.2,185.4,57.2,219.5,0.0176748287207883,0.491835921943449,0.668924466338259,1.25675,4.3904,1.4198,0.9136,0.3048,3.085,8.8706,1.8706,3.23598,178.4411,9.944,14.32,467.0716,17.732,75.614,1.4926,735816.289224537
735816.542349537,20.55,61.45,35.75,28,185.875,62.25,241.875,0.0179878835086697,0.495477043864141,0.673701298701299,1.2535,4.33525,1.32675,0.9095,0.31775,3.32525,9.49325,1.75075,3.392775,170.44305,7.63,14.635,476.72075,17.725,76.6625,1.66025,735816.292349537
735816.545135995,20.525,62.7375,35,28,188.25,71,273.375,0.0183183074453371,0.506400409626216,0.673701298701299,1.28675,4.38,1.26325,0.961,0.348,3.24375,11.18775,1.73675,3.5831,168.30775,5.3675,14.945,493.4375,17.6825,78.15,1.7955,735816.295135995
735816.547916667,20.55,63.3875,35.5,29,190.25,79.25,294.5,0.0185375015751755,0.499118165784832,0.649817136886102,1.41925,4.46525,1.267,0.945,0.34625,3.12625,11.969,1.79375,3.74135,155.962975,4.66,15.4275,504.22925,17.675,78.9275,2.108,735816.297916667
735816.551039352,20.64,62.6,36.2,28.6,191.2,84.2,290.3,0.0184084880837561,0.48908047832779,0.659370801612181,1.5162,4.4114,1.1456,0.9496,0.3456,3.5315,12.01925,1.754,4.20158,183.79878,4.53,16.248,510.8234,17.808,78.202,2.6316,735816.301039352
735816.554163773,20.925,61.7375,36,28.25,190.625,87.75,287.125,0.0184898713531102,0.491835921943449,0.6677302582475,1.53925,4.35825,1.28325,1.009,0.343,3.43575,11.373,1.8005,4.128375,226.72195,5.065,17.245,509.1395,18.075,77.185,2.0935,735816.304163773
735816.557282407,21.16,59.93,35.4,28.4,190.7,84.6,275.2,0.0181906957183442,0.501377239570921,0.664466089466089,1.5564,4.3548,1.0094,0.8304,0.2828,3.1232,11.0024,1.4602,3.70756,182.47548,6.092,17.546,504.8582,18.216,75.576,2.1308,735816.307282407
735816.560407986,21.25,59.2875,33.75,27.25,189.75,78.75,260.875,0.0181014607270425,0.525910592324255,0.692941317941318,1.50875,4.0645,0.8705,0.8305,0.2755,3.381,10.47325,1.31425,3.385275,151.981325,7.21,16.75,500.03125,18.22,75.2275,1.748,735816.310407986
735816.563528935,21.32,58.56,33,26.9,189.3,73.9,240.2,0.0179626826804577,0.538381921683629,0.702065201279038,1.4134,3.874,0.7766,0.6464,0.2384,3.5336,9.6098,1.1202,3.20418,152.06384,8.38,15.898,493.5034,18.234,74.716,1.6132,735816.313528935
735816.566656539,21.325,57.6125,31.5,26,188.125,67.25,219.125,0.0176983025425324,0.564805179789571,0.726981351981352,1.3195,3.703,0.73125,0.63825,0.23925,2.65125,8.8015,1.03775,3.041025,139.0297,9.5375,14.9675,486.90175,18.3175,73.8325,1.42725,735816.316656539
735816.569444445,21.475,57.1,31.75,26,189,65.25,215.625,0.0176990949463998,0.560180367672563,0.726981351981352,1.28625,3.56225,0.6695,0.5685,0.19975,2.62625,8.64375,0.95425,3.13095,142.5658,9.4825,14,486.50825,18.3875,73.295,1.287,735816.319444445
735816.572568287,21.72,55.4,30.8,25.8,187.4,61.6,203.1,0.0174172239335301,0.578247967009674,0.732948717948718,1.2488,3.5102,0.68,0.5508,0.19175,2.9456,8.279,1.0262,2.97454,127.0447,10.238,13.442,483.3566,18.452,72.182,1.276,735816.322568287
735816.575694445,21.7,56.6375,31.75,26,188.25,63.875,224.875,0.0177920113348513,0.560180367672563,0.726981351981352,1.307,3.58525,0.695,0.50475,0.20775,2.6545,8.938,0.92475,3.12735,125.36345,8.75,13.345,490.4915,18.5975,72.95,0.93675,735816.325694445
735816.578814815,21.7,56.48,31,26,188.8,65.9,228.3,0.0177331623447691,0.574054804023587,0.726981351981352,1.2736,3.534,0.6324,0.49275,0.1952,2.7686,8.738,0.9288,3.03334,121.12814,8.842,13.884,487.7702,18.7,72.288,1.1696,735816.328814815
735816.581941551,21.85,55.9875,31,26,188.25,66,227.5,0.0177344385628589,0.574054804023587,0.726981351981352,1.29125,3.4,0.649,0.47875,0.18875,2.594,8.6145,0.91275,3.1083,117.916775,8.8475,14.0975,486.49375,18.8325,71.7575,1.33,735816.331941551
735816.585056713,22,54.3,29.6,25.4,186.8,62,209.1,0.0173564284343919,0.603371708262447,0.74488344988345,1.165,3.2258,0.4304,0.3532,0.1316,2.5208,7.6996,0.663,2.84538,96.36166,10.976,13.386,469.3734,18.972,69.516,1.042,735816.335056713
735816.58818287,22.25,52.4125,27,24,183.75,52.875,182.75,0.0170416558368804,0.661754944909067,0.789141414141414,1.1475,3.14925,0.3695,0.317,0.131,2.58825,7.661,0.639333333333333,2.63655,69.793975,13.16,11.84,454.73525,19.21,67.38,1.15925,735816.33818287
735816.590966435,22.55,51.2375,27,24,183.25,50,173.5,0.0169627641662272,0.661754944909067,0.789141414141414,1.12675,3.1465,0.39725,0.275,0.11725,2.5455,7.9365,0.64075,2.6049,64.8655,13.5575,11.0825,453.65825,19.4925,66.0675,1.08425,735816.340966435
735816.606584491,23.18,50.84,27.6,24.2,181.5,53.2,197.7,0.0174706354660653,0.647190457226299,0.782676767676768,1.1042,3.078,0.406,0.3216,0.1216,2.387,9.6718,0.6442,2.49842,70.46136,10.906,12.28,446.28,19.85,66.252,0.819,735816.356584491
735817.016666667,29.225,29.8375,23.25,24,171.375,19.25,9.5,0.0146579157056155,0.771648226066178,0.789141414141414,0.59525,2.17075,0.091,0.0735,0.0225,2.87325,4.7685,0.1335,1.92255,81.9182,43.9575,3.4975,385.35425,24.8875,39.9725,-0.122666666666667,735816.766666667
735817.019444444,29.675,29.575,23,24,170.625,20.25,11.5,0.0149294887014713,0.779959482624279,0.789141414141414,0.6,2.254,0.094,0.07125,0.03225,2.80433333333333,4.82366666666667,0.11725,1.908,71.7263,42.8075,3.1925,384.68125,24.435,41.8075,-0.1155,735816.769444444
735817.034016204,28.6,30.9375,23,23,172.625,19.5,9.5,0.0146385477086117,0.779959482624279,0.824275362318841,0.665,2.45825,0.07425,0.0835,0.04325,2.9365,5.30025,0.13,1.935975,68.778,42.2825,3.095,396.273,23.255,45.4175,-0.01475,735816.784016204
735817.036793981,28.15,32.8875,23,23,171,20,12.25,0.0151705829825462,0.779959482624279,0.824275362318841,0.6925,2.44225,0.0755,0.08175,0.04375,3.01775,5.693,0.096,1.935225,69.280075,40.1675,4.22,393.2955,22.9125,47.7175,-0.09225,735816.786793981
735817.039571759,27.925,33.85,23,22.25,171.25,20,13.5,0.0154128773221632,0.779959482624279,0.853021319918553,0.66875,2.46025,0.0835,0.08025,0.0273333333333333,3.02925,5.56375,0.093,1.929025,70.2568,40.6575,4.4525,391.87475,23.21,46.925,0.312,735816.789571759
735817.042349537,28.05,33.2375,23,22.75,171.25,19.625,11.625,0.0152559497357778,0.779959482624279,0.833857348185412,0.683,2.43625,0.11275,0.097,0.046,3.003,5.42075,0.133,1.9392,71.579625,41.445,4.365,392.89575,23.255,46.01,0.02475,735816.792349537
735817.045127315,28.225,32.85,23.5,23,171.25,20,11.875,0.0152212980515553,0.763336969508078,0.824275362318841,0.77425,2.5385,0.10025,0.105333333333333,0.052,2.8265,5.59375,0.1165,1.9889,73.103825,41.67,4.535,393.4605,23.425,45.7,0.17775,735816.795127315
735817.047903646,28.1125,33.25,23,23,171.5,20,13.5,0.0153059221595274,0.779959482624279,0.824275362318841,0.74425,2.5715,0.08675,0.08625,0.02925,3.33575,5.5195,0.12375,1.933125,72.029625,41.21,4.225,390.11675,22.9275,47.615,0.07225,735816.797903646
735817.050681424,27.65,34.1375,23,22.75,171,20,14,0.0152878955731668,0.779959482624279,0.833857348185412,0.889,2.7155,0.12525,0.094,0.04125,3.28025,6.27275,0.1765,1.929825,72.581325,40.525,3.9175,390.55625,22.4725,49.445,-0.08725,735816.800681424
735817.053460648,26.875,36.55,24.625,23,170.5,21,14.75,0.0156493195144987,0.729076540890748,0.824275362318841,0.818,2.707,0.15825,0.131,0.057,3.111,5.92425,0.21075,1.979325,100.325925,39.525,4.035,390.36675,21.8425,53.03,0.0965,735816.803460648
735817.056238426,26.4,37.3625,24.25,22.25,170.75,19.25,11.375,0.0155344318559998,0.739068100358423,0.853021319918553,0.83275,2.74125,0.119,0.11175,0.051,2.883,5.8245,0.174666666666667,1.944325,91.970325,41.4925,4.5525,390.35,21.6525,52.75,0.01175,735816.806238426
735817.059016204,26.575,37.6,24,22,170.625,19.75,13.875,0.0158273330454294,0.746714456391876,0.862603305785124,0.993,2.72725,0.10625,0.10875,0.06025,3.04525,6.154,0.16075,1.94475,83.665425,40.13,4.6325,390.57725,21.8025,53.215,0.07725,735816.809016204
735817.061793982,26.775,37.225,24,22,170,20,14.25,0.0158550397941498,0.746714456391876,0.862603305785124,0.90725,2.8195,0.1155,0.12275,0.0615,3.22075,6.242,0.164,1.950425,81.453725,40.22,4.5075,391.01875,21.7075,53.65,0.193,735816.811793982
735817.064571759,26.975,37.2,24,22,171,20,15.25,0.016021381312739,0.746714456391876,0.862603305785124,0.8725,2.816,0.126,0.12875,0.0685,3.06275,6.07875,0.183,1.9305,83.0205,40.53,4.69,390.8315,21.74,53.4825,-0.098,735816.814571759
735817.067349537,26.8,37.4,24,22,171.125,20.75,18.125,0.0159633754050296,0.746714456391876,0.862603305785124,1.019,2.933,0.14375,0.159,0.082,3.123,6.9755,0.18025,1.929625,85.72125,39.1725,4.795,391.22275,21.715,54.3975,0.18775,735816.817349537
735817.070127315,26.325,38.8875,24,22.75,171,21.5,22.75,0.0161339892041889,0.746714456391876,0.833857348185411,1.04075,3.02025,0.133,0.171,0.09475,3.98525,7.76475,0.2195,1.9351,84.495075,37.4825,5.105,392.0895,21.63,55.3425,0.21275,735816.820127315
735817.072909433,25.975,40.175,24,22,171.25,22,27.75,0.0163315599982748,0.746714456391876,0.862603305785124,0.992,2.8685,0.15925,0.20725,0.12425,3.523,7.6,0.2645,1.955125,88.677275,35.885,5.6975,393.5835,21.4175,56.3175,0.39625,735816.822909433
735817.075687211,25.6,40.9625,24.5,22.75,171.375,22,26.25,0.0162651164284037,0.73142174432497,0.833857348185412,0.94975,2.941,0.195,0.268,0.12175,2.8305,7.228,0.34125,2.003425,90.435725,36.005,6.3275,393.90825,21.3025,56.915,0.9465,735816.825687211
735817.078472222,25.2875,41.8625,25,23,172,22.25,26,0.0163012695772998,0.716129032258065,0.824275362318841,0.945,3.01466666666667,0.23625,0.23725,0.0735,3.411,7.9185,0.337,2.024725,92.756075,36.295,6.3825,394.1855,21.24,57.225,1.1905,735816.828472222
735817.08125,24.9875,42.9625,25.625,23.5,171.75,23.5,31.625,0.0164384014910232,0.698683354921943,0.806708388230127,0.9345,2.991,0.2,0.1835,0.07575,3.172,7.41225,0.2915,2.016875,123.373675,35.12,6.6125,394.66025,21.1825,57.51,0.94575,735816.83125
735817.084027778,24.65,43.1625,24.5,22.5,171,22.25,26.125,0.0162121745327477,0.73142174432497,0.843439334051982,0.91325,2.94275,0.1475,0.1625,0.075,3.08575,7.19175,0.23675,1.97875,93.387625,36.7175,6.5975,393.91875,21.12,56.9725,0.3085,735816.834027778
735817.086804109,24.3,44,24,22,171.5,21.25,22.375,0.0161628981423061,0.746714456391876,0.862603305785124,0.892666666666667,2.86675,0.142,0.138,0.07225,3.51,7.23225,0.22325,1.97685,94.5125,37.105,6.36,393.5875,20.995,57.0425,0.65275,735816.836804109
735817.089922454,24.12,44.74,24.2,22,171.7,21,21.6,0.0162725887190325,0.740597371565114,0.862603305785124,0.9494,2.9632,0.1638,0.1808,0.0684,3.7986,7.6148,0.2126,1.9976,92.45146,36.206,6.326,394.3216,20.906,57.486,0.2426,735816.839922454
735817.093051215,24.2125,44.775,24.25,22,171.75,21,23,0.0163558878925259,0.739068100358423,0.862603305785124,0.929,2.95225,0.162,0.16325,0.089,3.19675,7.39075,0.24675,1.9952,90.61495,35.625,6.465,395.29775,20.7975,57.99,0.0193333333333333,735816.843051215
735817.095833333,23.925,45.475,24.75,22,173.125,21.25,25.75,0.0163447058082734,0.72436356952486,0.862603305785124,1.02025,3.096,0.2,0.19275,0.077,3.61175,8.15833333333333,0.29275,1.98475,107.495325,35.9025,6.395,394.79175,20.7225,58.2525,0.8745,735816.845833333
735817.098611111,23.625,46.35,24.25,22,172.5,22,30.75,0.0163523492764977,0.739068100358423,0.862603305785124,0.97675,3.11875,0.237,0.29775,0.099,3.249,7.25225,0.44025,1.9959,96.56365,35.5525,6.26,396.077,20.7825,58.305,1.05075,735816.848611111
735817.101388889,23.575,46.65,25.5,22.5,172.25,22,29.25,0.0163997160870294,0.702012682657844,0.843439334051982,1.00775,3.11125,0.322,0.2985,0.12925,3.674,8.33025,0.49,2.084975,93.616375,34.8775,6.1925,397.121,20.815,58.4625,1.863,735816.851388889
735817.104166667,23.5,47.25,26.5,24,173.25,26,67.75,0.0165445464881853,0.674825638983345,0.789141414141414,1.28625,3.6255,0.4235,0.36075,0.1245,3.753,10.288,0.61925,2.295725,102.345525,28.2975,7.9125,403.28125,20.6925,59.6075,2.78825,735816.854166667
735817.106927083,23.425,48.15,27.25,24.25,174.5,31.25,117.25,0.0167832928222526,0.65568640837458,0.781060606060606,1.4275,3.89075,0.707,0.54675,0.164,4.323,12.20725,1.02375,2.268225,101.0431,24.74,10.805,409.20425,20.2725,61.5925,2.8225,735816.856927083
735817.109710648,23.225,48.65,28,26,174.25,31.25,106,0.0167539928152817,0.637480798771121,0.726981351981352,1.2875,3.78325,0.59675,0.53175,0.15475,3.65925,10.834,0.93375,2.16245,99.45615,26.7975,11.8,407.2,20.2125,61.815,3.2495,735816.859710648
735817.112492766,23.05,49,26.5,25.25,175,30.5,92.75,0.0166968635626143,0.674825638983345,0.749358974358974,1.436,3.826,0.48275,0.42675,0.1525,4.08775,11.83925,0.74625,2.086025,95.546575,27.545,11.6525,406.5125,20.155,61.8275,3.414,735816.862492766
735817.115277778,22.9,49.275,26,25,175.25,29.75,86.75,0.0166468710465568,0.687896333057623,0.756818181818182,1.44575,4.076,0.39925,0.45975,0.16325,3.603,12.745,0.5805,2.239325,94.605125,28.03,10.5025,407.673,20.0725,62.1175,8.35775,735816.865277778
735817.118055556,22.7,49.975,26,25,174.625,31.75,114.5,0.0166627236645836,0.687896333057623,0.756818181818182,1.55475,4.09525,0.362,0.435,0.139,3.5755,13.42825,0.55725,2.4762,92.77425,27.3825,9.3525,409.93125,19.6975,63.58,18.722,735816.868055556
735817.120815972,22.375,51.2375,26.25,25.5,175.25,36.75,137.625,0.0167328195029846,0.681360986020484,0.742452300785634,1.6385,4.438,1.988,1.81675,0.37925,3.97025,14.56575,3.24125,2.766575,95.363,26.0125,8.875,413.148,19.4125,64.905,26.2655,735816.870815972
735817.123599537,22.25,51.725,29.5,32.5,175.75,39.75,162.875,0.016785067757261,0.604334033699996,0.579643841007477,1.54825,4.39825,2.442,2.517,0.69775,4.197,13.95925,4.11075,2.728375,92.7178,24.5925,9.07,415.1895,19.2025,65.6325,23.1135,735816.873599537
735817.126378762,22.025,52.2625,28.25,33.25,176.625,39.75,162.875,0.0166960600817504,0.631830781997634,0.564434451466537,1.64075,4.292,1.916,1.60475,0.43175,3.88025,13.874,3.18225,2.6672,97.569175,23.965,9.5375,415.85825,19.0925,66.17,23.60525,735816.876378762
735817.129162326,21.6,53.6,28.5,34.5,177.375,39.5,163,0.0167099507505196,0.626180765224147,0.544268441995715,1.717,4.62125,2.1645,2.60825,0.70575,4.12825,14.5525,4.11225,2.671,96.101075,24.6025,9.5675,416.00425,18.8775,67.09,13.93,735816.879162326
735817.131944445,21.25,54.775,29,35.5,177.25,38,139.125,0.0167313418150661,0.614880731677172,0.527477152477153,1.53075,4.17025,1.9225,2.57325,0.7155,3.801,13.6985,3.639,2.8002,97.795525,26.0025,9.3725,414.702,18.8,67.6825,21.37125,735816.881944445
735817.134723669,21.15,55.4625,29,33,176.75,35.5,110.125,0.0168224139755944,0.614880731677172,0.569025819694269,1.34425,3.53075,1.066,1.43425,0.41375,3.9885,11.803,1.698,2.942075,96.282375,27.9775,9.295,412.14375,18.995,67.255,22.23475,735816.884723669
735817.137844907,21.06,55.38,28.6,30.2,177,35.4,105.6,0.0167064831781636,0.623920758514752,0.623642150088201,1.4174,3.8118,1.1082,1.1786,0.364,3.4532,11.8994,1.9602,2.88528,94.19214,28.71,8.952,411.84,19.17,66.134,18.0884,735816.887844907
735817.140962095,21.05,55.5125,28,29.125,177.5,35.5,105.875,0.0167418900090286,0.637480798771121,0.647177308474949,1.4155,3.765,0.921333333333333,1.129,0.33325,3.93875,12.858,1.72675,2.93955,94.3793,27.79,9.2525,414.8625,18.94,66.955,11.55675,735816.890962095
735817.14375,20.9,56.025,28,28.25,177.625,34.875,102.5,0.0167452529089358,0.637480798771121,0.6677302582475,1.4445,3.90775,0.72175,0.75525,0.218,4.07225,12.10425,1.18075,2.88465,96.554325,28.2325,9.515,415.76275,18.7425,67.72,6.7205,735816.89375
735817.146527778,20.65,55.95,27.75,29,180.125,37.25,135.875,0.0164882598142539,0.643549335305608,0.649817136886102,1.53,4.334,0.672,0.66875,0.21425,3.67025,13.046,1.12825,2.76295,95.9772,25.1725,9.715,423.99175,18.4825,68.185,5.5345,735816.896527778
735817.149646991,20.44,56.84,28,27.6,178.6,34.4,102.4,0.0165153050062835,0.637480798771121,0.684316481730275,1.5426,4.2862,0.603,0.7188,0.226,3.7318,13.0612,1.067,2.66598,96.20956,25.652,9.378,420.8116,18.158,69.612,5.527,735816.899646991
735817.152766204,20.325,57.275,28,27.5,177.5,33.5,94.625,0.0165252687306657,0.637480798771121,0.686527978194645,1.4445,4.05375,0.695,0.69575,0.214,3.8005,12.27325,1.12625,2.684575,95.98055,27.105,8.9325,417.14975,18.055,70.24,4.98525,735816.902766204
735817.155543982,20.3,57.6,28,28,178.25,33,94.75,0.0165861543538493,0.637480798771121,0.673701298701299,1.3815,3.807,0.6115,0.701,0.201,3.4325,11.58775,1.12125,2.729725,96.61215,27.5175,8.38,418.00425,18.2275,69.695,4.6245,735816.905543982
735817.158323206,20.2125,57.875,28,27.75,179.375,33.25,94.5,0.0165753499297658,0.637480798771121,0.680556937740846,1.3585,3.792,0.58275,0.53375,0.17125,3.72175,11.5765,0.87125,2.6615,97.092125,28.7625,8.0475,415.52275,18.295,69.565,2.8815,735816.908323206
735817.161111111,20.225,57.7,28.75,27,179,31,73.75,0.01655228144204,0.62053074845066,0.699354657687991,1.33075,3.93175,0.60075,0.54425,0.14675,3.18875,11.094,0.83625,2.6433,94.69665,28.7,8.0125,414.88525,18.2925,69.2925,1.9985,735816.911111111
735817.163888889,20.3,57.325,28.5,26,178.875,29.125,60.625,0.0165069669849724,0.626180765224147,0.726981351981352,1.39733333333333,4.15475,0.619,0.55875,0.18475,4.20625,11.628,0.8915,2.581675,93.942725,28.21,8.115,415.848,18.29,69.2,2.22325,735816.913888889
735817.166666667,20.275,57.375,28,26.75,178.5,30.5,78.875,0.0164958240758911,0.637480798771121,0.706261331261331,1.3905,4.07925,0.595,0.6145,0.204,3.60925,12.27875,0.87825,2.61645,94.455225,27.74,8.24,417.654,18.085,70.0025,3.03125,735816.916666667
735817.169444445,20.05,57.7625,27.75,27.25,179.625,32,105.125,0.0163869027026971,0.643549335305608,0.692941317941318,1.406,4.3725,0.60075,0.66225,0.16525,3.49425,11.609,0.89225,2.615525,93.683,25.1925,7.865,428.2165,17.615,71.3075,1.74975,735816.919444445
735817.172222222,19.65,59.3375,27.25,25.75,180.375,31.75,87.25,0.0164043894928497,0.65568640837458,0.73444055944056,1.27925,4.259,0.57825,0.4775,0.16525,3.77,10.37375,0.7945,2.404375,91.48995,26.5775,8.04,422.45825,17.38,72.8475,1.47933333333333,735816.922222222
735817.175,19.6,60.1125,29.25,25.5,179.5,29.375,68.125,0.0165657440133692,0.610700934322162,0.741899766899767,1.15875,4.338,0.44325,0.3425,0.09975,3.25733333333333,9.329,0.6225,2.294425,88.186275,26.4825,8.0175,420.04375,17.1975,73.9175,1.36825,735816.925
735817.177777778,19.325,62.1,27,24.25,178.5,27.75,54,0.0168253896973581,0.661754944909067,0.781060606060606,1.0555,4.2145,0.43675,0.31825,0.09525,3.11275,9.2415,0.711,2.176125,86.212475,28.865,7.4875,413.99375,17.0575,75.925,0.64775,735816.927777778
735817.180555556,19.25,62.7,27.25,24,178,27.5,64.625,0.0169146670350648,0.65568640837458,0.789141414141414,1.103,4.277,0.47125,0.34125,0.10675,3.458,9.28975,0.72275,2.194375,88.91265,27.86,6.9375,415.24175,16.935,76.175,1.19125,735816.930555556
735817.183667824,19.18,62.55,27,24,178.8,28.6,87.1,0.0167921542555501,0.661754944909067,0.789141414141414,1.1134,4.2792,0.4026,0.2982,0.0946,3.259,9.0942,0.5614,2.1702,89.42198,26.748,7.098,415.7734,16.714,77.01,0.9016,735816.933667824
735817.186792535,18.95,64.025,27,23,179.875,27.125,67,0.0169513595004294,0.661754944909067,0.824275362318841,1.06275,4.253,0.417,0.295,0.092,3.4505,9.3645,0.55625,2.15415,89.9676,27.41,7.0775,414.03525,16.645,77.655,0.88025,735816.936792535
735817.200687211,18.05,67.275,27.125,24.5,181,28.875,91.625,0.0168403825928733,0.658665508127874,0.772979797979798,1.191,4.439,0.49825,0.456,0.1725,3.0535,9.87625,0.77325,2.270675,83.681,24.0625,7.215,427.1605,15.8475,79.9275,1.04225,735816.950687211
735817.203472222,18.15,67.8625,27,23.75,180.125,26.5,66.75,0.0170885532881307,0.661754944909067,0.797924901185771,1.09625,4.019,0.4585,0.35025,0.11525,3.341,9.1315,0.62375,2.203375,84.724875,28.0175,6.9625,414.9165,15.975,80.6825,0.69875,735816.953472222
